434,C,8,F,8,-7
434,D,4,F,8,-7
434,D,8,F,8,-7
438,A,1,A,2,-1
438,A,2,A,5,1
438,A,1,A,6,-1
438,A,5,A,6,-1
438,A,1,B,1,7
438,A,2,B,1,8
438,A,5,B,1,7
438,A,6,B,1,8
438,A,1,B,3,7
438,A,2,B,3,8
438,A,5,B,3,7
438,A,6,B,3,8
438,A,1,B,5,7
438,A,2,B,5,8
438,A,5,B,5,7
438,A,6,B,5,8
439,B,5,B,6,-1
443,A,1,A,2,-1
443,A,2,A,3,1
443,A,2,A,5,1
443,A,1,A,6,-1
443,A,3,A,6,-1
443,A,5,A,6,-1
443,A,2,A,7,1
443,A,6,A,7,1
444,A,2,C,2,7
