936,B,0,B,1,-2
938,B,5,C,1,-4
939,A,4,A,5,-1
948,A,0,A,2,-1
948,A,2,A,7,1
948,A,0,B,1,-1
948,A,7,B,1,-1
948,A,0,B,7,2
948,A,2,B,7,3
948,A,7,B,7,2
948,B,1,B,7,3
948,A,4,C,3,2
948,B,3,C,3,2
948,A,0,C,7,2
948,A,2,C,7,3
948,A,7,C,7,2
948,B,1,C,7,3
948,A,4,C1,3,2
948,B,3,C1,3,2
948,D1,7,E,0,-1
948,E,0,E,1,1
948,E,0,E,3,1
948,E,0,E,7,1
948,D1,7,E1,0,-1
948,E,1,E1,0,-1
948,E,3,E1,0,-1
948,E,7,E1,0,-1
948,E,0,E1,1,1
948,E1,0,E1,1,1
948,E,0,E1,3,1
948,E1,0,E1,3,1
948,E1,7,F,0,-1
948,F,0,F,1,1
948,F,0,F,7,1
948,E1,7,F1,0,-1
948,F,1,F1,0,-1
948,F,7,F1,0,-1
948,F,0,F1,1,1
948,F1,0,F1,1,1
949,A,0,B,0,7
949,A,4,B,0,7
949,B,0,B,4,-7
951,A,2,A,3,-1
954,A,0,A,2,-1
954,A,2,B,7,1
957,A,0,A,2,1
957,A,0,A,4,2
957,A,2,A,4,1
957,A,0,A,6,1
957,A,4,A,6,-1
957,A,2,B,0,-1
957,A,4,B,0,-2
957,A,6,B,0,-1
957,A,0,B,2,1
957,A,4,B,2,-1
957,B,0,B,2,1
957,A,0,C,0,4
957,A,2,C,0,3
957,A,4,C,0,2
957,A,6,C,0,3
957,B,0,C,0,4
957,B,2,C,0,3
957,A,0,C,2,3
957,A,2,C,2,2
957,A,4,C,2,1
957,A,6,C,2,2
957,B,0,C,2,3
957,B,2,C,2,2
957,C,0,C,2,-1
957,C,1,C,3,-1
957,A,0,C,4,2
957,A,2,C,4,1
957,A,6,C,4,1
957,B,0,C,4,2
957,B,2,C,4,1
957,C,0,C,4,-2
957,C,2,C,4,-1
957,A,0,C,6,1
957,A,4,C,6,-1
957,B,0,C,6,1
957,C,0,C,6,-3
957,C,2,C,6,-2
957,C,4,C,6,-1
957,A,2,D,0,-1
957,A,4,D,0,-2
957,A,6,D,0,-1
957,B,2,D,0,-1
957,C,0,D,0,-4
957,C,2,D,0,-3
957,C,4,D,0,-2
957,C,6,D,0,-1
957,A,0,D,2,1
957,A,4,D,2,-1
957,B,0,D,2,1
957,C,0,D,2,-3
957,C,2,D,2,-2
957,C,4,D,2,-1
957,D,0,D,2,1
957,A,1,E,0,4
957,B,1,E,0,4
957,D,1,E,0,4
957,A,1,E,4,4
957,B,1,E,4,4
957,D,1,E,4,4
957,A,1,E,7,4
957,B,1,E,7,4
957,D,1,E,7,4
957,A,1,F,3,4
957,B,1,F,3,4
957,D,1,F,3,4
957,C,1,G,1,-2
957,C,3,G,1,-1
957,A,1,G,4,4
957,B,1,G,4,4
957,D,1,G,4,4
957,C,1,G1,1,-2
957,C,3,G1,1,-1
957,A,1,G1,4,4
957,B,1,G1,4,4
957,D,1,G1,4,4
957,A,2,G1,7,-1
957,A,4,G1,7,-2
957,A,6,G1,7,-1
957,B,2,G1,7,-1
957,C,0,G1,7,-4
957,C,2,G1,7,-3
957,C,4,G1,7,-2
957,C,6,G1,7,-1
957,D,2,G1,7,-1
961,B,2,B,4,-4
961,B,4,C,4,4
961,B,2,C,6,-4
961,C,4,C,6,-4
962,A,0,A,1,1
962,A,1,A,4,-1
962,B,4,B,5,1
962,B,5,B,6,-1
962,B,4,B,7,-3
962,B,5,B,7,-4
962,B,6,B,7,-3
962,B,5,C,0,-1
962,B,7,C,0,3
962,B,5,C,7,-1
962,B,7,C,7,3
962,B,4,D,0,1
962,B,6,D,0,1
962,B,7,D,0,4
962,C,0,D,0,1
962,C,7,D,0,1
962,B,5,D,1,-1
962,B,7,D,1,3
962,D,0,D,1,-1
962,B,4,D,2,-3
962,B,5,D,2,-4
962,B,6,D,2,-3
962,C,0,D,2,-3
962,C,7,D,2,-3
962,D,0,D,2,-4
962,D,1,D,2,-3
962,B,5,D,3,-1
962,B,7,D,3,3
962,D,0,D,3,-1
962,D,2,D,3,3
963,A,7,E,3,-4
964,B,4,B,5,-1
964,A,2,B,6,7
964,B,5,C,0,1
964,B,4,C,1,-1
964,C,0,C,1,-1
964,A,1,C,3,3
964,A,5,C,3,3
964,B,5,D,0,1
964,C,1,D,0,1
964,B,4,D,1,-1
964,C,0,D,1,-1
964,D,0,D,1,-1
964,A,2,D,2,7
964,B,5,D,4,1
964,C,1,D,4,1
964,D,1,D,4,1
964,B,4,D,5,-1
964,C,0,D,5,-1
964,D,0,D,5,-1
964,D,4,D,5,-1
964,A,1,D,7,3
964,A,5,D,7,3
965,B,1,B,2,-2
965,B,2,B,5,2
968,A,2,A,6,-1
968,A,6,A1,2,1
968,A,2,A1,6,-1
968,A1,2,A1,6,-1
968,B,0,B,1,1
968,B,0,B,4,2
968,B,1,B,4,1
968,A,6,C,0,1
968,A1,6,C,0,1
968,A,7,C,1,1
968,A,2,C,4,-1
968,A1,2,C,4,-1
968,C,0,C,4,-1
968,B,1,C,6,-1
968,B,4,C,6,-2
968,B,0,C,7,1
968,B,4,C,7,-1
968,C,6,C,7,1
968,B,0,D,2,2
968,B,1,D,2,1
968,C,6,D,2,2
968,C,7,D,2,1
968,A,6,D,6,1
968,A1,6,D,6,1
968,C,4,D,6,1
968,A,7,D,7,1
968,A,2,E,2,-1
968,A1,2,E,2,-1
968,C,0,E,2,-1
968,D,6,E,2,-1
969,A,0,C,3,-2
969,A,0,E,1,-2
971,A,0,A,2,-1
971,A,2,A,4,1
971,A,2,C,4,1
973,A,2,B,2,5
973,A,6,B,2,5
973,A,0,C,0,7
973,A,0,C,1,7
973,A,2,C,2,7
973,A,6,C,2,7
973,B,2,C,2,2
973,A,0,C,3,7
973,A,2,C,6,7
973,A,6,C,6,7
973,B,2,C,6,2
973,A,2,D,2,5
973,A,6,D,2,5
973,C,2,D,2,-2
973,C,6,D,2,-2
977,A,0,B,0,7
977,B,2,B,5,-4
977,B,3,B,6,-4
977,B,0,C,0,-7
979,A,1,B,5,5
979,B,7,C,7,-7
980,A,2,A,3,-4
980,A,2,B,3,-4
980,A,2,C,3,-4
980,A,3,C,6,4
980,B,3,C,6,4
980,C,3,C,6,4
980,A,2,C,7,-4
980,C,6,C,7,-4
980,A,2,D,7,-4
980,C,6,D,7,-4
980,A,2,E,7,-4
980,C,6,E,7,-4
980,A,3,F,2,4
980,B,3,F,2,4
980,C,3,F,2,4
980,C,7,F,2,4
980,D,7,F,2,4
980,E,7,F,2,4
980,A,2,F,3,-4
980,C,6,F,3,-4
980,F,2,F,3,-4
985,A,3,C,1,7
985,B,2,C,1,7
985,A,6,C,4,7
985,B,5,C,4,7
985,A,3,E,0,7
985,B,2,E,0,7
985,A,6,E,3,7
985,B,5,E,3,7
989,B,6,C,1,1
989,B,1,C,3,-3
989,B,3,C,3,-3
989,B,6,C,5,1
990,A,0,C,0,7
990,A,2,C,0,7
990,A,4,C,0,7
990,A,1,C,1,7
990,A,5,C,1,7
990,A,0,C,2,7
990,A,2,C,2,7
990,A,4,C,2,7
990,A,0,C,4,7
990,A,2,C,4,7
990,A,4,C,4,7
990,A,1,C,5,7
990,A,5,C,5,7
990,A,7,C,7,7
990,B,7,C,7,7
995,A,0,B,0,7
995,A,0,B,2,6
995,B,0,B,2,-1
995,A,0,B,4,7
995,B,2,B,4,1
995,A,1,B,5,7
996,B,0,B,2,-1
996,B,2,B,4,1
1001,B,0,B,2,1
1001,A,0,D,5,2
1001,A,2,D,5,2
1001,A,4,D,5,2
1001,A,0,E,3,5
1001,A,2,E,3,5
1001,A,4,E,3,5
1001,D,5,E,3,3
1001,F,0,F,1,1
1001,A,0,F,5,2
1001,A,2,F,5,2
1001,A,4,F,5,2
1001,E,3,F,5,-3
