Tune,Title,Part,Structure
1,Shandon bells,A,"ab, cd; ab, eb."
1,Shandon bells,A1,"ab, cd; ab, eb."
1,Shandon bells,B,"ab, cc; ab, AeAb."
2,The piper's picnic,A,"ab, ac; ab, dc."
2,The piper's picnic,B,"ab, cd; AbAd, eAc."
3,Hartigan's fancy,A,"ab, ac; ab, de."
3,Hartigan's fancy,B,"aAc, bc; aAc, dAe."
4,The yellow flail,A,"ab, cd; ef, gc."
4,The yellow flail,B,"AcAc, AcAd; Aca, AgAc."
4,The yellow flail,C,"Aca, AdAd; AeAf, AgAc."
5,Kitty's rambles,A,"ab, cd; ab, ce."
5,Kitty's rambles,B,"aa, bb; cd, AcAe."
5,Kitty's rambles,C,"BcAc, ab; cAb, AcAe."
5,Kitty's rambles,D,"aBa, bc; Bcd, AcAe."
6,Doctor O'Neill,A,"ab, cd; ab, ce."
6,Doctor O'Neill,B,"Aaa, bAd; Aaa, bAe."
6,Doctor O'Neill,C,"aAa, bc; aAa, bd."
6,Doctor O'Neill,D,"CdAa, BbAd; CdAa, BbAe."
6,Doctor O'Neill,E,"AbAb, AbAd; AbAb, AcAe."
7,Denis Delaney,A,"ab, ac; ab, ac."
7,Denis Delaney,B,"Aaa, bAc; Aaa, bAc."
7,Denis Delaney,C,"BbBb, BbAc; AaBa, BbAc."
8,The walls of Liscarroll,A,"ab, bb; ab, bc."
8,The walls of Liscarroll,B,"AaAa, aAb; bc, AbAc."
9,The pipe on the hob,A,"ab, cd; ab, ec."
9,The pipe on the hob,B,"aAe, AcAe; aAe, AeAc."
9,The pipe on the hob,C,"Aaa, Aaa; AaAd, AeAc."
10,Guiry's favorite,A,"ab, cd; ab, ef."
10,Guiry's favorite,B,"aAb, bc; aAb, AeAf."
11,Malowney's wife,A,"ab, cd; ab, ef."
11,Malowney's wife,B,"aa, AcAd; aa, AeAf."
11,Malowney's wife,C,"ab, AeAd; ab, AeAf."
12,The gold ring,A,"aa, aa; aa, ba."
12,The gold ring,B,"AaAa, AaAa; AaAa, AbAa."
12,The gold ring,C,"ab, cd; ab, cAa."
12,The gold ring,D,"aa, aAa; aa, bAa."
12,The gold ring,E,"aAa, bAa; bb, AbAa."
12,The gold ring,F,"Eba, bAa; Eba, bAa."
12,The gold ring,G,"ab, FbAa; ab, FbAa."
13,The humors of Bantry,A,"ab, cd; ab, cd."
13,The humors of Bantry,B,"aa, bc; AaAb, AcAd."
13,The humors of Bantry,B1,"aa, bc; Aad, eAd."
14,Off to the hunt,A,"ab, cd; ae, fg."
14,Off to the hunt,B,"aa, bc; dAe, AfAg."
15,The highway to Dublin,A,"ab, ac; ad, eb."
15,The highway to Dublin,B,"aAb, aAc; aa, AeAb."
16,When sick is it tea you want?,A,"ab, ac; ab, da."
16,When sick is it tea you want?,B,"ab, cd; AaAb, AdAa."
17,The eavesdropper,A,"ab, cd; ab, ce."
17,The eavesdropper,B,"ab, AcAd; ab, AcAe."
18,Saddle the pony,A,"ab, ac; ad, ef."
18,Saddle the pony,B,"aa, aAf; aAd, AeAf."
19,Humors of Glendart,A,"ab, ab; ab, cb."
19,Humors of Glendart,B,"ab, ac; ab, AcAb."
20,Have a drink with me,A,"ab, ac; ab, ab."
20,Have a drink with me,B,"ab, ac; de, AaAb."
21,The hag with the money,A,"ab, cb; ab, de."
21,The hag with the money,B,"ab, ac; ac, AaAe."
22,I know what you like,A,"ab, cd; ab, cd."
22,I know what you like,B,"aAd, Abb; ac, AcAd."
23,The night cap,A,"aa, bb; aa, cd."
23,The night cap,B,"AaAa, AbAb; AaAa, AcAd."
24,The maid at the well,A,"ab, cd; ab, cd."
24,The maid at the well,B,"ab, AcAd; ab, AcAd."
25,Sergt. Early's jig,A,"ab, cd; ab, ce."
25,Sergt. Early's jig,B,"ab, AcAd; ab, AcAe."
26,Castle Donovan,A,"ab, ca; ab, cd."
26,Castle Donovan,B,"ab, ac; AaAb, AcAd."
27,Jackson's frieze coat,A,"ab, ac; ab, dc."
27,Jackson's frieze coat,B,"aAd, ab; aAd, ab."
27,Jackson's frieze coat,C,"Baa, bb; Baa, bBb."
28,Contentment is wealth,A,"ab, cd; ef, da."
28,Contentment is wealth,B,"aAb, AdAd; ab, aAa."
28,Contentment is wealth,C,"aAa, bAc; Aac, BaAa."
29,Cherish the ladies,A,"ab, cd; ab, ef."
29,Cherish the ladies,B,"aAa, AcAd; aAa, AeAf."
29,Cherish the ladies,C,"BaAa, AcAd; BaAa, aAf."
29,Cherish the ladies,D,"aa, Aeb; cd, eAd."
29,Cherish the ladies,E,"aAf, bDb; DcDd, DeAd."
29,Cherish the ladies,F,"AbAb, AbAd; AbAb, DeAd."
30,Welcome to Cork,A,"ab, cd; ae, fg."
30,Welcome to Cork,B,"ab, cAb; ab, dAg."
31,The widow Brady,A,"ab, ac; ab, dc."
31,The widow Brady,B,"ab, Acb; cAc, dAc."
32,The basket of Turf,A,"ab, ac; ab, dc."
32,The basket of Turf,B,"ab, ac; ab, AdAc."
33,Do you want anymore?,A,"ab, cd; eb, cf."
33,Do you want anymore?,B,"aAc, aAc; ba, AcAf."
34,Galway Tom,A,"aa, ab; aa, cd."
34,Galway Tom,B,"aa, bb; ac, AcAd."
34,Galway Tom,B1,"aa, bb; ac, AcAd."
34,Galway Tom,C,"Aaa, Aab; Aaa, cb."
34,Galway Tom,D,"BaBa, aBb; BaBc, AcAd."
34,Galway Tom,D1,"BaBa, aBb; BaBc, AcAd."
34,Galway Tom,E,"Aaa, AaAb; AaBc, AcAd."
35,Money in both pockets,A,"ab, ac; ab, de."
35,Money in both pockets,B,"ab, ac; dd, eAe."
36,Father Dollard's favorite,A,"ab, ab; ab, cd."
36,Father Dollard's favorite,B,"aAc, aAa; aAc, bAd."
37,Tell her I am,A,"ab, bc; ab, dc."
37,Tell her I am,B,"ab, cAc; ab, AdAc."
38,The mountain boy,A,"aa, ab; aa, cb."
38,The mountain boy,B,"ab, ac; ab, AcAb."
39,A visit to Ireland,A,"ab, cd; ab, ef."
39,A visit to Ireland,B,"Aea, AcAd; Aea, AeAf."
40,Jerry's beaver hat,A,"ab, cd; ab, ce."
40,Jerry's beaver hat,B,"ab, ac; ab, dAe."
41,The tempelhouse jig,A,"ab, cd; ab, ef."
41,The tempelhouse jig,B,"aa, bc; aa, AeAf."
41,The tempelhouse jig,B1,"aa, bc; ad, AeAf."
42,Move up to me,A,"ab, ac; ab, de."
42,Move up to me,B,"aAb, aAb; aAb, AdAe."
43,Paddy whack,A,"ab, cd; ef, gh."
43,Paddy whack,B,"Aca, AcAd; Aca, AgAh."
43,Paddy whack,B1,"Aca, AcAd; AeAf, AgAh."
44,Nell Flaherty's drake,A,"ab, cd; ab, ce."
44,Nell Flaherty's drake,B,"ab, cAd; AaAb, AcAe."
45,Out with the boys,A,"ab, cd; ab, ce."
45,Out with the boys,B,"aa, ab; ac, Add."
45,Out with the boys,C,"AaAa, ab; cAa, AdBd."
46,Katie's fancy,A,"ab, cd; ab, ce."
46,Katie's fancy,B,"aa, ab; AaAb, AcAe."
46,Katie's fancy,C,"ab, cd; ef, gAe."
47,Paddy from Portlaw,A,"aa, ab; ac, da."
47,Paddy from Portlaw,B,"aa, ab; cc, dAa."
48,The miller of Glanmire,A,"ab, cd; eb, cf."
48,The miller of Glanmire,B,"AeAb, AcAd; AeAb, AcAf."
49,The hare in the corn,A,"aa, bc; aa, bd."
49,The hare in the corn,B,"aAb, AbAc; aAb, AbAd."
49,The hare in the corn,C,"aa, AbAc; aa, ba."
50,Daniel O'Rourke,A,"aa, ab; aa, cd."
50,Daniel O'Rourke,B,"aAc, aAb; aAc, bAb."
50,Daniel O'Rourke,B1,"aAc, aAb; aAc, cAd."
50,Daniel O'Rourke,C,"ab, cd; ab, B1cAd."
51,O'Sullivan's march,A,"ab, ac; ab, ac."
51,O'Sullivan's march,B,"aa, AaAa; bAb, AaAc."
52,Tobin's favorite,A,"ab, cb; ab, db."
52,Tobin's favorite,B,"aAb, AcAb; AaAb, AdAb."
53,Banish misfortune,A,"ab, cc; ab, cc."
53,Banish misfortune,B,"Aca, bc; Aca, dAc."
53,Banish misfortune,B1,"Aca, bc; ef, dAc."
53,Banish misfortune,C,"ab, AaAb; AcAc, BdAc."
54,The wheels of the world,A,"ab, cd; eb, cf."
54,The wheels of the world,B,"ab, AcAd; ab, AcAf."
54,The wheels of the world,B1,"ab, AcAd; AeAb, AcAf."
55,Kitty come over,A,"ab, cd; ab, ca."
55,Kitty come over,B,"ab, aAd; AaAb, AcAa."
56,The humors of Cappa,A,"aa, bc; aa, de."
56,The humors of Cappa,B,"aAc, AbAc; aAc, AdAe."
57,The blazing turf fire,A,"ab, ac; ab, de."
57,The blazing turf fire,B,"aa, ab; aa, AdAe."
58,All covered with moss,A,"ab, ac; bd, ec."
58,All covered with moss,A1,"ab, ac; bd, ec."
58,All covered with moss,B,"ab, aAc; ab, cAc."
58,All covered with moss,B1,"ab, aAc; dc, AbAc."
59,The priest's leap,A,"ab, ac; ab, de."
59,The priest's leap,B,"AbAb, AbAc; AbAb, AdAe."
60,The book of rights,A,"ab, cd; ab, cd."
60,The book of rights,B,"ab, cd; ad, AcAd."
61,The humors of whiskey,A,"ab, cd; ab, ef."
61,The humors of whiskey,B,"aAe, aAd; aAe, bAf."
62,Fiddler's heaven,A,"ab, ac; ab, de."
62,Fiddler's heaven,B,"AdAd, AdAc; AdAd, aAd."
63,A night at the fair,A,"ab, cd; ab, dc."
63,A night at the fair,B,"aa, bAd; aa, cAc."
64,Darby the driver,A,"ab, cd; ab, cb."
64,Darby the driver,B,"aa, bc; ad, eAb."
65,John White's mother,A,"ab, cc; de, ff."
65,John White's mother,B,"aAe, bb; ac, de."
66,The humors of Tralibane,A,"ab, cd; ab, ce."
66,The humors of Tralibane,B,"ab, ac; ad, eAe."
67,Connie the soldier,A,"ab, cc; ab, ad."
67,Connie the soldier,B,"aa, bAb; aa, AaAd."
67,Connie the soldier,B1,"aa, bAb; ca, Ad"
68,Out on the ocean,A,"ab, cd; ab, cd."
68,Out on the ocean,B,"aa, bc; Acd, AcAd."
69,Philip O'Neill,A,"ab, cd; ab, ec."
69,Philip O'Neill,B,"ab, cd; ab, AeAc."
70,The besom in bloom,A,"ab, ac; ad, ec."
70,The besom in bloom,B,"aAc, AaAb; aAc, AeAc."
71,Courtney's favorite,A,"ab, ac; aa, bc."
71,Courtney's favorite,A1,"ab, ac; aa, bc."
71,Courtney's favorite,B,"aAb, aAc; ab, cAc."
72,The merry old woman,A,"ab, cd; ab, cb."
72,The merry old woman,B,"AcAd, Ada; AcAd, AcAb."
72,The merry old woman,B1,"AcAd, Ada; bc, AcAb."
73,Con Casey's jig,A,"ab, ac; ab, de."
73,Con Casey's jig,B,"aAb, aAb; aAb, AdAe."
74,A trip to the cottage,A,"ab, cd; ab, ce."
74,A trip to the cottage,B,"ab, cd; ab, ea."
75,Old man Dillon,A,"ab, cd; ae, bf."
75,Old man Dillon,B,"aa, AcAd; aa, AbAf."
75,Old man Dillon,B1,"aa, AcAd; AaAe, AbAf."
76,Julia McMahon,A,"ab, cd; ab, ca."
76,Julia McMahon,B,"ab, aAd; aAb, AcAa."
76,Julia McMahon,B1,"ab, aAd; AcAb, AcAa."
77,Drive the cows home,A,"ab, cd; ef, gh."
77,Drive the cows home,B,"AfAf, AgAg; AfAf, AgAh."
77,Drive the cows home,B1,"AfAf, AgAg; AfAe, AgAh."
78,Happy to meet and sorry to part,A,"ab, cc; db, ce."
78,Happy to meet and sorry to part,B,"aAc, aAc; aAd, AdAb."
78,Happy to meet and sorry to part,B1,"aAc, aAc; aAd, ba."
79,The joy of my life,A,"ab, cd; ab, cd."
79,The joy of my life,B,"ab, AbAb; ab, AcAd."
79,The joy of my life,B1,"ab, AbAb; ab, AcAd."
80,The grumbling rustic,A,"ab, cc; ab, dd."
80,The grumbling rustic,B,"Aaa, AcAc; Aaa, AdAd."
80,The grumbling rustic,B1,"Aaa, AcAc; ab, AdAd."
81,The humors of Ballycastle,A,"ab, ac; ab, de."
81,The humors of Ballycastle,B,"ab, cc; aAb, AdAe."
82,Doherty's fancy,A,"ab, ac; ab, de."
82,Doherty's fancy,B,"ab, cd; ef, AdAe."
83,The girls of Banbridge,A,"ab, cd; ab, ef."
83,The girls of Banbridge,B,"Aaa, Aeb; Aaa, AeAf."
84,Wellington's advance,A,"ab, cd; ab, ce."
84,Wellington's advance,B,"ab, cAd; dAc, AcAe."
85,The old man's delight,A,"ab, ac; ab, da."
85,The old man's delight,B,"ab, AaAb; ab, AaAa."
86,Blackeyed Biddy,A,"ab, cd; ab, cd."
86,Blackeyed Biddy,B,"aa, aAb; AcAb, AcAd."
87,The jolly Corkonian,A,"ab, cd; ab, ef."
87,The jolly Corkonian,B,"ab, cd; ab, eAf."
88,Willy Walsh's jig,A,"ab, ac; ab, de."
88,Willy Walsh's jig,B,"ab, Aec; ab, AdAe."
89,The boys of the town,A,"ab, ab; ab, bc."
89,The boys of the town,B,"ab, ab; ab, AbAc."
89,The boys of the town,B1,"ab, ab; ac, AbAc."
90,Petticoat loose,A,"ab, ac; ad, ef."
90,Petticoat loose,A1,"ab, ac; ad, ef."
90,Petticoat loose,B,"ab, cd; ab, eAf."
91,The tailor's thimble,A,"ab, cc; ab, de."
91,The tailor's thimble,A1,"ab, cc; ab, de."
91,The tailor's thimble,B,"ab, cd; ae, AdAe."
91,The tailor's thimble,B1,"ab, cd; ae, AdAe."
92,The humors of Ballingarry,A,"ab, ab; ab, cb."
92,The humors of Ballingarry,B,"Aca, bc; Aca, dAb."
93,Palm Sunday,A,"aa, bc; cd, ef."
93,Palm Sunday,B,"aa, bc; bAd, AeAf."
94,The road to Lurgan,A,"ab, cd; ab, ea."
94,The road to Lurgan,B,"Aaa, AaAd; Aaa, bAa."
95,The sheep on the mountains,A,"ab, cc; ac, dd."
95,The sheep on the mountains,B,"AaAb, AcAc; AaAb, Ada."
95,The sheep on the mountains,C,"ab, AcAc; ab, AdAd."
95,The sheep on the mountains,D,"CaCb, AcAc; CaCb, AdAd."
96,Our own little isle,A,"ab, ca; ab, cd."
96,Our own little isle,B,"ab, ac; cb, AcAa."
97,The straw seat,A,"ab, ac; ab, de."
97,The straw seat,B,"aa, bb; aa, AdAe."
98,The flaxdresser,A,"ab, aa; ab, ac."
98,The flaxdresser,B,"ab, ac; dAc, eAa."
98,The flaxdresser,C,"aBb, bAa; aBb, BeAa."
99,The races at Carrick,A,"ab, cd; ab, ce."
99,The races at Carrick,B,"ab, AdAb; ab, Adc."
100,Condon's frolics,A,"ab, ac; ab, ab."
100,Condon's frolics,B,"Aca, bAc; Aca, AaAb."
101,The idle road,A,"aa, bc; aa, bc."
101,The idle road,B,"ab, ac; AaAa, AbAc."
102,Billy Barlow,A,"aa, bb; cd, ef."
102,Billy Barlow,B,"AaAa, AbAb; AcAd, AeAf."
103,A merry christmas,A,"ab, ac; ab, de."
103,A merry christmas,B,"ab, cd; ea, AdAe."
104,Will you come home with me?,A,"ab, cc; ab, dd."
104,Will you come home with me?,B,"ab, AcAc; ab, AdAd."
105,The gobby o,A,"ab, cd; ab, ea."
105,The gobby o,B,"ab, cAd; ad, AeAa."
106,The humors of Mullinafauna,A,"ab, cc; bb, ad."
106,The humors of Mullinafauna,B,"ab, AaAa; bAa, AaAd."
107,Father O'Carroll,A,"ab, cd; eb, cf."
107,Father O'Carroll,B,"ab, AfAd; Afb, AcAf."
108,The rakes of Kildare,A,"ab, cd; ab, ea."
108,The rakes of Kildare,B,"aa, AcAd; aa, AeAa."
109,The tailor's wedding,A,"ab, ac; ab, dc."
109,The tailor's wedding,B,"ab, aAc; aAb, AdAc."
110,My former wife,A,"ab, cd; ae, fg."
110,My former wife,B,"ab, Afc; ab, AfAg."
111,The sporting bachelor,A,"ab, cd; ab, ce."
111,The sporting bachelor,B,"aa, Aeb; cd, ef."
112,The first night in America,A,"aa, bc; aa, bc."
112,The first night in America,B,"ab, cd; ab, cAc."
113,The best in the bag,A,"ab, ac; ab, da."
113,The best in the bag,B,"ab, ac; dd, AdAa."
114,The maid on the green,A,"ab, bc; ab, bb."
114,The maid on the green,B,"AaAa, Aaa; bAa, AbAb."
115,Stagger the buck,A,"ab, ac; ad, ae."
115,Stagger the buck,B,"aAb, aAc; aAd, AaAe."
116,Rory O'Moore,A,"aa, ab; aa, ca."
116,Rory O'Moore,B,"ab, cAc; ab, cd."
116,Rory O'Moore,B1,"ab, cAc; ab, cAc."
117,The highlander,A,"aa, ab; aa, ab."
117,The highlander,B,"aa, aAb; aa, aAb."
118,Lannigan's ball,A,"ab, cd; ab, ef."
118,Lannigan's ball,B,"ab, ac; ab, AeAf."
119,Hide and go seek,A,"ab, cd; ab, ef."
119,Hide and go seek,B,"ab, cd; ab, eAa."
119,Hide and go seek,B1,"ab, cd; fg, hAa."
120,Fasten the leg in her,A,"ab, cd; ab, ef."
120,Fasten the leg in her,B,"ab, AcAd; ab, cAf."
121,The cliffs of Moher,A,"ab, cd; ab, cd."
121,The cliffs of Moher,B,"aa, bb; aa, bAc."
122,Charley the prayermaster,A,"ab, ac; ab, ad."
122,Charley the prayermaster,B,"aa, bb; ac, AaAd."
123,Young Francis Mooney,A,"ab, cc; ab, dd."
123,Young Francis Mooney,B,"aa, bc; aa, dAd."
124,Grandfather's pet,A,"aa, bc; aa, bd."
124,Grandfather's pet,B,"aAc, ab; aAc, aAd."
125,Wasn't she fond of me?,A,"aa, ab; aa, cd."
125,Wasn't she fond of me?,B,"AcAa, AcAd; Aca, bc."
126,Wise Nora,A,"ab, ac; ad, ec."
126,Wise Nora,B,"aAb, aAc; aAd, AeAc."
126,Wise Nora,C,"AbAd, AcAc; AbAd, AeAc."
126,Wise Nora,D,"AaAa, AaAc; AaAa, AaAc."
126,Wise Nora,E,"Aaa, bAc; Aaa, cAc."
126,Wise Nora,F,"aAb, aAc; aAb, AaAc."
127,The butcher's march,A,"ab, ab; aa, cb."
127,The butcher's march,B,"aAb, aAb; aAb, AcAb."
128,Larry O'Gaff,A,"ab, cd; ab, ce."
128,Larry O'Gaff,B,"ab, cd; eAb, AcAe."
128,Larry O'Gaff,B1,"ab, cd; eAb, AcAe."
129,The cat in the corner,A,"ab, cc; ab, de."
129,The cat in the corner,B,"aa, bc; dAb, eAa."
130,Ballyhooley,A,"ab, ac; db, ea."
130,Ballyhooley,B,"Aca, Acb; cd, eAa."
131,The bow-legged tailor,A,"ab, ac; ad, ef."
131,The bow-legged tailor,B,"aAb, bc; ad, eAf."
132,Larry Grogan,A,"ab, cd; ab, ce."
132,Larry Grogan,B,"ab, aAb; ab, cAe."
133,The Killashandra lasses,A,"ab, cd; ab, ef."
133,The Killashandra lasses,B,"aa, AcAd; aa, AeAf."
133,The Killashandra lasses,B1,"aa, AcAd; bc, AeAf."
134,Young Tim Murphy,A,"ab, bc; ab, bd."
134,Young Tim Murphy,B,"ab, ac; aAa, AbAd."
135,Boiled goat's milk,A,"ab, bc; ab, de."
135,Boiled goat's milk,B,"aAa, aAa; aAa, AdAe."
136,(Tatter Jack Walsh),A,"ab, cd; eb, cf."
136,(Tatter Jack Walsh),B,"aa, bAd; AeAb, AcAf."
136,(Tatter Jack Walsh),C,"BaBa, aAd; AeAb, AcAf."
137,The victor's return,A,"aa, ab; aa, cb."
137,The victor's return,B,"ab, ac; ab, cAb."
138,Snug in the blanket,A,"ab, cd; ab, ed."
138,Snug in the blanket,B,"ab, ac; ab, AeAd."
138,Snug in the blanket,C,"Baa, BaAd; Baa, AeAd."
139,How are you Kitty?,A,"aa, ab; aa, cd."
139,How are you Kitty?,B,"ab, AaAb; ab, AcAd."
139,How are you Kitty?,C,"AaAa, Aaa; AaAa, AaAd."
140,The silken wallet,A,"ab, ac; ab, da."
140,The silken wallet,B,"Aaa, Aab; Aaa, AaAc."
140,The silken wallet,B1,"Aaa, Aab; cd, AcAd."
141,Behind the haystack,A,"ab, cc; ab, dd."
141,Behind the haystack,B,"ab, AcAc; ab, AdAd."
141,Behind the haystack,C,"aa, AcAc; aa, AdAd."
142,The jolly old man,A,"ab, cd; ab, ea."
142,The jolly old man,B,"ab, cAd; db, AaAa."
142,The jolly old man,B1,"ab, cAd; AaAb, AeAa."
143,Handy with the stick,A,"ab, cd; ab, ca."
143,Handy with the stick,B,"ab, cAa; de, AcAa."
144,The house in the glen,A,"ab, cd; ab, ef."
144,The house in the glen,B,"ab, aAf; ab, cAf."
145,Jackson's bottle of brandy,A,"ab, ac; ad, ec."
145,Jackson's bottle of brandy,B,"ab, Aec; ab, AeAc."
146,Jackson's morning brush,A,"aa, bc; aa, bd."
146,Jackson's morning brush,B,"ab, cAc; ab, cAd."
146,Jackson's morning brush,C,"ab, BcAc; ab, BcAd."
146,Jackson's morning brush,D,"CaCb, BcAc; aCb, BcAd."
146,Jackson's morning brush,E,"Baa, BaAc; Baa, BaAd."
147,Jackson's cravat,A,"ab, ac; ab, de."
147,Jackson's cravat,B,"ab, cAc; ab, cAe."
148,The Kinnegad slashers,A,"ab, ac; ab, de."
148,The Kinnegad slashers,B,"Aaa, Aab; Aaa, AdAe."
148,The Kinnegad slashers,C,"AaAb, AaAc; AaAb, AdAe."
149,The rakes of Clonmel,A,"ab, ac; de, fb."
149,The rakes of Clonmel,B,"aAb, bAc; bAe, AfAb."
149,The rakes of Clonmel,B1,"aAb, bAc; cd, AfAb."
149,The rakes of Clonmel,C,"ab, AdAc; B1cB1d, AfAb."
150,Nancy Hynes,A,"aa, bb; aa, cd."
150,Nancy Hynes,B,"ab, Adc; ab, aAd."
150,Nancy Hynes,B1,"ab, Adc; AcAd, AaAa."
150,Nancy Hynes,C,"Ada, AbAb; AaAa, AcAd."
151,The pretty brown girl,A,"aa, aa; ab, aa."
151,The pretty brown girl,B,"ab, ab; ab, AaAa."
152,Jackson's fancy,A,"ab, ac; ab, ad."
152,Jackson's fancy,B,"ab, ab; ab, aAd."
153,Young Tom Ennis,A,"ab, ac; ab, ac."
153,Young Tom Ennis,B,"ab, ac; ab, Aab."
154,The Antrim lasses,A,"ab, cd; ae, fb."
154,The Antrim lasses,B,"aa, bb; cAe, AfAb."
155,Jackson's rambles,A,"ab, ac; ab, ad."
155,Jackson's rambles,B,"ab, cd; ab, ca."
155,Jackson's rambles,B1,"ab, cd; eb, ca."
156,A draught of ale,A,"ab, ac; ab, de."
156,A draught of ale,B,"AbAb, AbAc; AbAb, AdAe."
157,The redhaired hag,A,"ab, cc; ab, da."
157,The redhaired hag,B,"aAb, AcAc; aAb, AdAa."
158,The fairhaired boy,A,"ab, cd; ab, ca."
158,The fairhaired boy,B,"ab, AcAd; ab, AcAa."
158,The fairhaired boy,B1,"ab, AcAd; AaAb, AcAa."
159,My darling asleep,A,"ab, cd; ab, ce."
159,My darling asleep,B,"AcAc, AcAd; AaAb, AcAe."
160,The kneebuckle,A,"aa, ab; aa, cb."
160,The kneebuckle,B,"ab, aAb; ab, Aca."
160,The kneebuckle,C,"BbBa, AbBa; BbAc, Ab"
161,The sod of turf,A,"aa, ab; aa, ac."
161,The sod of turf,B,"Aaa, AaAc; Aaa, AaAc."
162,The tenpenny bit,A,"ab, cd; eb, fg."
162,The tenpenny bit,B,"Afa, Afb; cd, dAg."
163,The fisherman's widow,A,"ab, ac; ab, ad."
163,The fisherman's widow,B,"aAb, ab; aAb, AaAd."
163,The fisherman's widow,B1,"aAb, ab; bc, dAd."
164,The ladies of Carrick,A,"aa, ab; aa, cb."
164,The ladies of Carrick,B,"aAa, aAb; aAa, AcAb."
165,Charlie Stewart,A,"ab, bc; bd, ef."
165,Charlie Stewart,B,"aAe, aAc; aAe, AdAf."
166,Jack-of-all-trades,A,"ab, ca; ab, cd."
166,Jack-of-all-trades,B,"ab, cb; de, dAd."
167,The boys of Ballinamore,A,"ab, ac; ab, ab."
167,The boys of Ballinamore,B,"ab, ac; ab, dAc."
168,Miss Blair's fancy,A,"ab, cd; ab, ca."
168,Miss Blair's fancy,B,"ab, cAb; ab, AcAa."
168,Miss Blair's fancy,B1,"ab, cAb; ad, AcAa."
169,Easter Sunday,A,"ab, cd; ab, ca."
169,Easter Sunday,B,"ab, ac; ad, aa."
170,Jackson's rolling jig,A,"ab, ac; ab, de."
170,Jackson's rolling jig,B,"AeAb, Aea; AeAb, AdAe."
171,The runaway bride,A,"ab, ca; ab, de."
171,The runaway bride,B,"Ada, bAa; AaAb, AdAe."
172,Black Donald the piper,A,"aa, aa; aa, ba."
172,Black Donald the piper,B,"ab, aAa; ab, AbAa."
173,The dandy bonnet,A,"ab, ac; dc, ef."
173,The dandy bonnet,B,"Aea, bc; Aea, dAf."
174,The humors of Trim,A,"ab, ac; ab, dc."
174,The humors of Trim,B,"Aba, bAc; Abc, AdAc."
175,The end of the day,A,"ab, cd; ab, ef."
175,The end of the day,B,"Aaa, Aab; Aac, AeAf."
176,Owen Malone,A,"aa, bc; aa, de."
176,Owen Malone,B,"ab, ac; ab, AdAe."
177,Bessy Murphy,A,"ab, cc; ab, cc."
177,Bessy Murphy,B,"AbAb, AcAc; AbAb, AcAc."
178,Paddy O'Rafferty,A,"ab, aa; ab, ba."
178,Paddy O'Rafferty,B,"aAb, aAa; aAb, AbAa."
178,Paddy O'Rafferty,C,"ab, aAa; ac, Aaa."
178,Paddy O'Rafferty,D,"CbCa, AaCa; CcAa, ab."
178,Paddy O'Rafferty,E,"DaAa, DaDb; AbAa, DaDb."
178,Paddy O'Rafferty,E1,"DaAa, DaDb; AbAa, DbDb."
178,Paddy O'Rafferty,F,"DbAa, DbDb; AbAa, DbDb."
178,Paddy O'Rafferty,F1,"DbAa, DbDb; AbAa, "
179,I do not incline,A,"ab, cc; ab, cd."
179,I do not incline,B,"Aca, bAc; AaAb, AcAd."
180,The Gaelic club,A,"ab, cd; ab, ea."
180,The Gaelic club,B,"aa, aAd; AaAb, AeAa."
181,The market town,A,"aa, bc; aa, bd."
181,The market town,B,"Aba, AbAc; Aba, AbAd."
181,The market town,B1,"Aba, AbAc; bc, AbAd."
182,The humors of Castlelyons,A,"ab, cd; ab, ce."
182,The humors of Castlelyons,B,"aa, AcAd; aa, AcAe."
182,The humors of Castlelyons,B1,"aa, AcAd; AaAb, AcAe."
183,The dancingmaster,A,"aa, bc; aa, ca."
183,The dancingmaster,B,"ab, ac; ab, AcAa."
184,Farewell to my troubles,A,"ab, cd; ab, ce."
184,Farewell to my troubles,B,"Aea, bb; cAb, AcAe."
185,The tongs by the fire,A,"ab, cd; ab, ce."
185,The tongs by the fire,B,"aa, bc; bd, ae."
186,The thief of Lough Erne,A,"ab, cc; ab, dd."
186,The thief of Lough Erne,B,"AdAd, aa; AdAd, AbAd."
186,The thief of Lough Erne,B1,"AdAd, aa; Adb, AbAd."
187,Scatter the mud,A,"aa, ab; aa, cb."
187,Scatter the mud,B,"aAb, aAb; aAb, AcAb."
188,The priest and his boots,A,"ab, cd; ab, ce."
188,The priest and his boots,B,"ab, AcAd; ab, AcAe."
189,The three little drummers,A,"ab, ac; ab, cd."
189,The three little drummers,B,"AaAa, AaAc; AaAa, AcAd."
189,The three little drummers,C,"Aaa, Aaa; Aaa, AcAd."
190,O'Mahony's frolics,A,"ab, cc; ab, de."
190,O'Mahony's frolics,B,"ab, cd; ab, ee."
190,O'Mahony's frolics,B1,"ab, cd; bf, AdAe."
191,The Limerick tinker,A,"ab, ac; ab, dc."
191,The Limerick tinker,B,"ab, aAc; ab, AdAc."
191,The Limerick tinker,C,"aBb, aAc; ab, AdAc."
192,The boy from the mountain,A,"ab, ac; ab, dc."
192,The boy from the mountain,A1,"ab, ac; ab, dc."
192,The boy from the mountain,B,"aAd, ab; aAd, AdAc."
192,The boy from the mountain,C,"BaAd, BaBb; BaAd, AdAc."
193,The woodcock,A,"aa, ab; aa, ac."
